id,name,startedAt,endedAt,postureStanding ,postureSittingPublic ,postureSittingPrivate ,postureSitting ,postureLying ,genderMale ,genderFemale ,age0To14 ,age15To24 ,age25To64 ,age65Plus ,activityConsuming ,activityPlaying ,activitySleep ,activityCulturallyEngaged ,activityWaitingTransport ,activityCommercial ,activityPet ,activitySubstanceUse ,activityHomelessCamping ,activityPanhandling ,location
SFCC178,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC179,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,1,,,,"-122.418, 37.7796"
SFCC180,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC181,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC182,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC183,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC184,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC185,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC186,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC187,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC188,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC189,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC190,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC191,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC192,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC193,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC194,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC195,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC196,Civic Center Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC197,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,1,,"-122.416, 37.7796"
SFCC198,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC199,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,2,,,,,,2,,,2,,,,,,,,,,,,"-122.416, 37.7796"
SFCC200,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC201,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,5,1,4,3,,,7,,,,,,,,,,7,,"-122.416, 37.7796"
SFCC202,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,4,,3,1,,,4,,,,,,,,,,,,"-122.416, 37.7796"
SFCC203,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,1,,"-122.416, 37.7796"
SFCC204,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,4,,3,1,,,4,,4,,,,,,,,,,"-122.416, 37.7796"
SFCC205,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC206,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC207,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,,3,,,,,3,,,,3,,,,,,3,,"-122.416, 37.7796"
SFCC208,Library Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,,1,,,1,,,,,,1,,,,,,"-122.416, 37.7796"
SFCC209,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC210,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC211,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC212,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC213,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC214,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,1,,,"-122.414, 37.78"
SFCC215,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC216,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC217,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC218,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC219,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC220,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC221,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC222,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC223,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC224,UN Plaza,09/22/17 09:00 PM,09/22/17 09:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC225,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,1,,,,"-122.421, 37.779"
SFCC226,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC227,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC228,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,6,,,,,,6,,5,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC229,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,,,,2,,,2,,,,,,,,,,,,"-122.421, 37.779"
SFCC230,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,3,,,,,1,2,,,3,,,,,,,,,,,,"-122.421, 37.779"
SFCC231,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,3,,,,,,,"-122.421, 37.779"
SFCC232,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC233,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,,,,2,,,2,,,,,,,,,,,,"-122.421, 37.779"
SFCC234,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC235,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC236,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC237,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,3,,1,3,,,4,,,,,,,,,,,,"-122.421, 37.779"
SFCC238,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,,,2,,,,1,,,,,2,,,,,,,"-122.421, 37.779"
SFCC239,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,1,,,,"-122.421, 37.779"
SFCC240,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC241,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC242,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,8,,,,,2,6,,2,6,,,,,,8,,,,,,"-122.421, 37.779"
SFCC243,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,2,,1,1,,,2,,,,,,1,,,,,,"-122.421, 37.779"
SFCC244,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC245,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,1,,,,,,,,,"-122.421, 37.779"
SFCC246,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC247,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,,,1,1,,,2,,,,,,,,,,,,"-122.421, 37.779"
SFCC248,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,,,1,1,,,2,,,,,,,,,,,,"-122.421, 37.779"
SFCC249,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC250,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC251,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,4,,,,,1,3,,,4,,,,,,,,,,,,"-122.421, 37.779"
SFCC252,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC253,Memorial Court,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,1,,,3,,3,,,,,,,,,,,,,"-122.421, 37.779"
SFCC254,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC255,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC256,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC257,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC258,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,1,,,,,,,,,,"-122.418, 37.7796"
SFCC259,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC260,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC261,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC262,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,1,,,,,"-122.418, 37.7796"
SFCC263,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,1,,,,,1,,,,,"-122.418, 37.7796"
SFCC264,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,1,,,,,1,,,,,"-122.418, 37.7796"
SFCC265,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,1,,,,,,,,,,"-122.418, 37.7796"
SFCC266,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,1,,,,,,,,,,"-122.418, 37.7796"
SFCC267,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC268,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC269,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC270,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC271,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC272,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC273,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC274,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC275,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC276,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC277,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC278,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC279,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC280,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC281,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC282,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC283,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC284,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC285,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC286,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC287,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC288,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC289,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC290,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC291,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC292,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC293,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC294,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC295,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC296,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC297,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC298,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC299,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC300,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC301,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC302,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC303,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC304,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC305,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC306,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC307,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC308,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,,1,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC309,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC310,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC311,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC312,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC313,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC314,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC315,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC316,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC317,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC318,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC319,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC320,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC321,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC322,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,,1,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC323,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,1,,,,1,,,,,,,,,1,,,"-122.418, 37.7796"
SFCC324,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC325,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC326,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC327,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,1,,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC328,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,,1,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC329,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,1,,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC330,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,1,,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC331,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,1,,,,1,,,,,,,,,,1,,"-122.418, 37.7796"
SFCC332,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,1,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC333,Civic Center Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,1,,,"-122.418, 37.7796"
SFCC334,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,1,,"-122.416, 37.7796"
SFCC335,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,1,,3,,,,3,,,,,,,,,,,,"-122.416, 37.7796"
SFCC336,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC337,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC338,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,3,,3,2,,,5,,,,,,,,,,5,,"-122.416, 37.7796"
SFCC339,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,2,,3,,,,3,,,,,,,,,,,,"-122.416, 37.7796"
SFCC340,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,3,,2,1,,,3,,,2,,,,,,,,,"-122.416, 37.7796"
SFCC341,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,1,,2,,,,2,,3,,,,,,,,,,"-122.416, 37.7796"
SFCC342,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC343,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC344,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,,4,,,,,4,,,,4,,,,,,4,,"-122.416, 37.7796"
SFCC345,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC346,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,,,,2,,2,,,,2,,,,,,,,,,,,"-122.416, 37.7796"
SFCC347,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,6,,,,,4,2,,,6,,,,,,,,,,,,"-122.416, 37.7796"
SFCC348,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,2,,,,,2,,,,2,,,,,,,,,,,,"-122.416, 37.7796"
SFCC349,Library Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,3,,,,,1,2,,,3,,,,,,,,,,,,"-122.416, 37.7796"
SFCC350,UN Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC351,UN Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC352,UN Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,,1,,,,,,,,,,,,,,,"-122.414, 37.78"
SFCC353,UN Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,4,,,,,2,2,,,4,,,,,,,,,,,,"-122.414, 37.78"
SFCC354,UN Plaza,09/22/17 08:00 PM,09/22/17 08:10 PM,1,,,,,1,,,,,,,,,,,,,,,,"-122.414, 37.78"
