id,name,notes,location,startedAt,endedAt,modePedestrian
SFMove945,Leavenworth at UN Plaza,12PM: 1W; 2PM: 2W; 4-5pm: 0W 0S; 6pm: 1W 0S; 7pm: 1W 0S,"-122.413652390241, 37.7805592358459",05/27/17 05:00 PM,05/27/17 05:10 PM,1
SFMove946,Leavenworth at UN Plaza,12PM: 1W; 2PM: 2W; 4-5pm: 0W 0S; 6pm: 1W 0S; 7pm: 1W 0S,"-122.413652390241, 37.7805592358459",05/27/17 09:00 AM,05/27/17 09:10 AM,1
SFMove947,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove948,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove949,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove950,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 12:00 PM,06/10/17 12:10 PM,1
SFMove951,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove952,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 01:00 PM,06/10/17 01:10 PM,1
SFMove953,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove954,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 04:00 PM,06/10/17 04:10 PM,1
SFMove955,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 06:00 PM,06/10/17 06:10 PM,1
SFMove956,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove957,Leavenworth at UN Plaza,12 pm: 2 wheelchairs; 1 pm: 1 wheelchair; 3 pm: 1 wheelchair2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 07:00 PM,06/10/17 07:10 PM,1
SFMove958,Leavenworth at UN Plaza,2 wheelchairs at 1600 hrs; 1 wheelchair at 1800 hrs,"-122.413652390241, 37.7805592358459",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove959,Leavenworth at UN Plaza,12PM: 1W; 2PM: 2W; 4-5pm: 0W 0S; 6pm: 1W 0S; 7pm: 1W 0S,"-122.413652390241, 37.7805592358459",05/27/17 08:00 AM,05/27/17 08:10 AM,1
SFMove960,UN Plaza Street,2 strollers at 11:00; 2 strollers at 1300 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1600 hrs; 3 strollers at 1700 hrs; 1 wheelchart at 1800 hrs; 1 stroller at 1900 hrs,"-122.414434254169, 37.7798946380547",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove961,UN Plaza Street,2 strollers at 11:00; 2 strollers at 1300 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1600 hrs; 3 strollers at 1700 hrs; 1 wheelchart at 1800 hrs; 1 stroller at 1900 hrs,"-122.414434254169, 37.7798946380547",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove962,UN Plaza Street,2 strollers at 11:00; 2 strollers at 1300 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1600 hrs; 3 strollers at 1700 hrs; 1 wheelchart at 1800 hrs; 1 stroller at 1900 hrs,"-122.414434254169, 37.7798946380547",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove963,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove964,UN Plaza Street,2 strollers at 11:00; 2 strollers at 1300 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1600 hrs; 3 strollers at 1700 hrs; 1 wheelchart at 1800 hrs; 1 stroller at 1900 hrs,"-122.414434254169, 37.7798946380547",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove965,UN Plaza Street,2 strollers at 11:00; 2 strollers at 1300 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1600 hrs; 3 strollers at 1700 hrs; 1 wheelchart at 1800 hrs; 1 stroller at 1900 hrs,"-122.414434254169, 37.7798946380547",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove966,Fulton at Pioneer Plaza,no wheelchairs or strollers from 8:00-12:00; 2 strollers at 1200 hrs; 1 stroller at 1400 hrs; 2 wheelchairs at 1500hrs; 3 wheelchairs and 1 stroller at 1600 hrs; 1 stroller at 1900 hrs;,"-122.416244745254, 37.7796519047808",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove967,Fulton at Pioneer Plaza,no wheelchairs or strollers from 8:00-12:00; 2 strollers at 1200 hrs; 1 stroller at 1400 hrs; 2 wheelchairs at 1500hrs; 3 wheelchairs and 1 stroller at 1600 hrs; 1 stroller at 1900 hrs;,"-122.416244745254, 37.7796519047808",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove968,Hyde at Fulton,"8 am: 1 scooter; 1 wheelchair at 1500 hrs; at 1300 hrs people going to see Hamilton and coming out of ubers; surveyor for 1200-1600 hrs reported feeling unsafe at location 6C, approached many times; 1 wheelchair and 2 strollers at 1600 hrs; 2 wheelchairs at 1700 hrs; 1 wheelchair and 1 stroller at 1800 hrs","-122.415010929107, 37.7791950556568",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove969,Hyde at Fulton,"8 am: 1 scooter; 1 wheelchair at 1500 hrs; at 1300 hrs people going to see Hamilton and coming out of ubers; surveyor for 1200-1600 hrs reported feeling unsafe at location 6C, approached many times; 1 wheelchair and 2 strollers at 1600 hrs; 2 wheelchairs at 1700 hrs; 1 wheelchair and 1 stroller at 1800 hrs","-122.415010929107, 37.7791950556568",06/10/17 07:00 PM,06/10/17 07:10 PM,1
SFMove970,Grove at Hyde,1 stroller at 10:00; 3 wheelchairs and 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1200 hrs; 1 wheelchair at 1300 hrs; 1 stroller at 1400 hrs; 2 wheelchair and 1 stroller at 1500 hrs; 2 wheelchairs and 2 strollers at 1600 hrs; 3 wheelchairs at 1700 hrs; 3 wheelchairs at 1800 hrs,"-122.416036874055, 37.778744563186",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove971,Grove at Hyde,1 stroller at 10:00; 3 wheelchairs and 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1200 hrs; 1 wheelchair at 1300 hrs; 1 stroller at 1400 hrs; 2 wheelchair and 1 stroller at 1500 hrs; 2 wheelchairs and 2 strollers at 1600 hrs; 3 wheelchairs at 1700 hrs; 3 wheelchairs at 1800 hrs,"-122.416036874055, 37.778744563186",06/10/17 12:00 PM,06/10/17 12:10 PM,1
SFMove972,Grove at Hyde,1 stroller at 10:00; 3 wheelchairs and 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1200 hrs; 1 wheelchair at 1300 hrs; 1 stroller at 1400 hrs; 2 wheelchair and 1 stroller at 1500 hrs; 2 wheelchairs and 2 strollers at 1600 hrs; 3 wheelchairs at 1700 hrs; 3 wheelchairs at 1800 hrs,"-122.416036874055, 37.778744563186",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove973,Grove at Hyde,1 stroller at 10:00; 3 wheelchairs and 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1200 hrs; 1 wheelchair at 1300 hrs; 1 stroller at 1400 hrs; 2 wheelchair and 1 stroller at 1500 hrs; 2 wheelchairs and 2 strollers at 1600 hrs; 3 wheelchairs at 1700 hrs; 3 wheelchairs at 1800 hrs,"-122.416036874055, 37.778744563186",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove974,CC Plaza crossing at City Hall,1 stroller at 11:00; wedding at city hall 1600-1900 hrs,"-122.418387830257, 37.7793885014858",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove975,Grove at Hyde,1 stroller at 10:00; 3 wheelchairs and 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1200 hrs; 1 wheelchair at 1300 hrs; 1 stroller at 1400 hrs; 2 wheelchair and 1 stroller at 1500 hrs; 2 wheelchairs and 2 strollers at 1600 hrs; 3 wheelchairs at 1700 hrs; 3 wheelchairs at 1800 hrs,"-122.416036874055, 37.778744563186",06/10/17 04:00 PM,06/10/17 04:10 PM,1
SFMove976,CC Plaza crossing at City Hall,1 stroller at 11:00; wedding at city hall 1600-1900 hrs,"-122.418387830257, 37.7793885014858",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove977,Fulton at Pioneer Plaza,"8am: 1W, 0S; 9am: 0W, 1S; 10am: 0W, 0S; 11am: 1W, 1S; 12pm: 0W, 0S; 1pm: 1W, 2S; 2pm: 0W, 1S; 3pm: 0W, 1S; ","-122.416244745254, 37.7796519047808",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove978,Larkin at Grove,1 wheelchair at 9:00; 1 wheelchair and 1 stroller at 11:00; Netflix 100 million celebration closed Grove Street; 1 wheelchair and 1 stroller at 1500 hrs,"-122.416521012783, 37.7784244470171",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove979,Larkin at Grove,1 wheelchair at 9:00; 1 wheelchair and 1 stroller at 11:00; Netflix 100 million celebration closed Grove Street; 1 wheelchair and 1 stroller at 1500 hrs,"-122.416521012783, 37.7784244470171",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove980,Grove at Civic Center Plaza (north side),4Di.ii; no wheelchairs or strollers from 8:00-12:00; at 1500 hours no more counts b/c Netflix event closed area to public; 1 stroller at 1700 hrs,"-122.417451068758, 37.7786761941644",06/10/17 12:00 PM,06/10/17 12:10 PM,1
SFMove981,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 01:00 PM,06/10/17 01:10 PM,1
SFMove982,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 12:00 PM,06/10/17 12:10 PM,1
SFMove983,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove984,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 06:00 PM,06/10/17 06:10 PM,1
SFMove985,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 11:00 AM,05/27/17 11:10 AM,1
SFMove986,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove987,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 01:00 PM,06/10/17 01:10 PM,1
SFMove988,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove989,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove990,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove991,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 06:00 PM,06/10/17 06:10 PM,1
SFMove992,Polk at Grove,"1 stroller at 8:00; 1 wheelchair at 11:00; 1 stroller at 1200 hrs; 1 double stroller at 1400 hrs; 1600-2000: ""loads of cars parked in the bike lane, bikes often used travel lane even when there was a bike lane""","-122.418187335133, 37.7782659783577",06/10/17 04:00 PM,06/10/17 04:10 PM,1
SFMove993,Fulton at Pioneer Plaza,"8am: 1W, 0S; 9am: 0W, 1S; 10am: 0W, 0S; 11am: 1W, 1S; 12pm: 0W, 0S; 1pm: 1W, 2S; 2pm: 0W, 1S; 3pm: 0W, 1S; ","-122.416244745254, 37.7796519047808",05/27/17 04:00 PM,05/27/17 04:10 PM,1
SFMove994,Mcallister at Civic Center Plaza (north side),3Bi; no wheelchairs or strollers from 8:00-12:00; no wheelchairs or strollers from 1600-2000,"-122.417782992124, 37.7804617195072",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove995,Mcallister at Civic Center Plaza (north side),3Bi; no wheelchairs or strollers from 8:00-12:00; no wheelchairs or strollers from 1600-2000,"-122.417782992124, 37.7804617195072",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove996,Mcallister at Civic Center Plaza (south side),3Bii; 1 wheelchair at 9:00; 1 wheelchair at 1600 hrs,"-122.417773604393, 37.7803313442379",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove997,Mcallister at Civic Center Plaza (south side),3Bii; 1 wheelchair at 9:00; 1 wheelchair at 1600 hrs,"-122.417773604393, 37.7803313442379",06/10/17 12:00 PM,06/10/17 12:10 PM,1
SFMove998,Mcallister at Civic Center Plaza (south side),3Bii; 1 wheelchair at 9:00; 1 wheelchair at 1600 hrs,"-122.417773604393, 37.7803313442379",06/10/17 01:00 PM,06/10/17 01:10 PM,1
SFMove999,Mcallister at Civic Center Plaza (south side),3Bii; 1 wheelchair at 9:00; 1 wheelchair at 1600 hrs,"-122.417773604393, 37.7803313442379",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove1000,Mcallister at Civic Center Plaza (south side),3Bii; 1 wheelchair at 9:00; 1 wheelchair at 1600 hrs,"-122.417773604393, 37.7803313442379",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove1001,Polk at Mcallister,no wheelchair or strollers b/w 1600-2000 hrs,"-122.418643981218, 37.7804935183439",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove1002,Grove at Civic Center Plaza (south side),4D.i. 1 stroller at 9:00; 1 wheelchair at 11:00; 2 strollers at 1200 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1700 hrs; Netflix 100 million celebration closed Grove Street,"-122.417414188385, 37.7785251459678",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove1003,Grove at Civic Center Plaza (south side),4D.i. 1 stroller at 9:00; 1 wheelchair at 11:00; 2 strollers at 1200 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1700 hrs; Netflix 100 million celebration closed Grove Street,"-122.417414188385, 37.7785251459678",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove1004,Grove at Civic Center Plaza (south side),4D.i. 1 stroller at 9:00; 1 wheelchair at 11:00; 2 strollers at 1200 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1700 hrs; Netflix 100 million celebration closed Grove Street,"-122.417414188385, 37.7785251459678",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove1005,McAllister at Hyde,"1 wheelchair at 1400 hrs; 1600-2000 - rear entrance to Asian Art museum - quite a lot of people walked from the plaza to this entry but did not cross the imaginary lined, therefore were not counted","-122.416398972272, 37.780589974575",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove1006,Larkin at Grove,"8am-10am: 0W, 0S; 11am: 1S; cyclist left blank at 8&10am; 12pm: 1W, 0S; 1pm: 1W, 0S; 2pm: 0W, 1S; 3pm: 0W, 0S; 4pm: 0W, 0S; 5pm: 1W, 0S; 6pm: 1W; 0S; 7pm: 0W, 0S","-122.416521012783, 37.7784244470171",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove1007,Grove at Civic Center Plaza (north side),4Di.ii; no wheelchairs or strollers from 8:00-12:00; at 1500 hours no more counts b/c Netflix event closed area to public; 1 stroller at 1700 hrs,"-122.417451068758, 37.7786761941644",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove1008,Grove at Civic Center Plaza (north side),4Di.ii; no wheelchairs or strollers from 8:00-12:00; at 1500 hours no more counts b/c Netflix event closed area to public; 1 stroller at 1700 hrs,"-122.417451068758, 37.7786761941644",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove1009,Grove at Civic Center Plaza (north side),4Di.ii; no wheelchairs or strollers from 8:00-12:00; at 1500 hours no more counts b/c Netflix event closed area to public; 1 stroller at 1700 hrs,"-122.417451068758, 37.7786761941644",06/10/17 06:00 PM,06/10/17 06:10 PM,1
SFMove1010,Larkin at Grove,1 wheelchair at 9:00; 1 wheelchair and 1 stroller at 11:00; Netflix 100 million celebration closed Grove Street; 1 wheelchair and 1 stroller at 1500 hrs,"-122.416521012783, 37.7784244470171",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove1011,Larkin at Grove,1 wheelchair at 9:00; 1 wheelchair and 1 stroller at 11:00; Netflix 100 million celebration closed Grove Street; 1 wheelchair and 1 stroller at 1500 hrs,"-122.416521012783, 37.7784244470171",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove1012,Larkin at Grove,1 wheelchair at 9:00; 1 wheelchair and 1 stroller at 11:00; Netflix 100 million celebration closed Grove Street; 1 wheelchair and 1 stroller at 1500 hrs,"-122.416521012783, 37.7784244470171",06/10/17 07:00 PM,06/10/17 07:10 PM,1
SFMove1013,Larkin at Grove,1 wheelchair at 9:00; 1 wheelchair and 1 stroller at 11:00; Netflix 100 million celebration closed Grove Street; 1 wheelchair and 1 stroller at 1500 hrs,"-122.416521012783, 37.7784244470171",06/10/17 06:00 PM,06/10/17 06:10 PM,1
SFMove1014,Fulton at Pioneer Plaza,no wheelchairs or strollers from 8:00-12:00; 2 strollers at 1200 hrs; 1 stroller at 1400 hrs; 2 wheelchairs at 1500hrs; 3 wheelchairs and 1 stroller at 1600 hrs; 1 stroller at 1900 hrs;,"-122.416244745254, 37.7796519047808",06/10/17 04:00 PM,06/10/17 04:10 PM,1
SFMove1015,Hyde at Fulton,"8 am: 1 scooter; 1 wheelchair at 1500 hrs; at 1300 hrs people going to see Hamilton and coming out of ubers; surveyor for 1200-1600 hrs reported feeling unsafe at location 6C, approached many times; 1 wheelchair and 2 strollers at 1600 hrs; 2 wheelchairs at 1700 hrs; 1 wheelchair and 1 stroller at 1800 hrs","-122.415010929107, 37.7791950556568",06/10/17 06:00 PM,06/10/17 06:10 PM,1
SFMove1016,Grove at Hyde,1 stroller at 10:00; 3 wheelchairs and 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1200 hrs; 1 wheelchair at 1300 hrs; 1 stroller at 1400 hrs; 2 wheelchair and 1 stroller at 1500 hrs; 2 wheelchairs and 2 strollers at 1600 hrs; 3 wheelchairs at 1700 hrs; 3 wheelchairs at 1800 hrs,"-122.416036874055, 37.778744563186",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove1017,Larkin at Grove,"8am-10am: 0W, 0S; 11am: 1S; cyclist left blank at 8&10am; 12pm: 1W, 0S; 1pm: 1W, 0S; 2pm: 0W, 1S; 3pm: 0W, 0S; 4pm: 0W, 0S; 5pm: 1W, 0S; 6pm: 1W; 0S; 7pm: 0W, 0S","-122.416521012783, 37.7784244470171",05/27/17 07:00 PM,05/27/17 07:10 PM,1
SFMove1018,Larkin at McAllister,"1 wheelchair, 1 stroller at 9:00; 1 stroller at 10:00; 1 stroller at 11:00; 1 wheelchair1 wheelchair at 1400 hrs; 1 wheechair and 1 stroller at 1600; 1 wheechair and 1 stroller at 1700; 3 wheelchairs and 1 stroller at 1900; at 1900 hrs a lot of ppl from the parking garage came up and walk towards the civic center ","-122.417022585868, 37.7807224693973",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove1019,Larkin at McAllister,"1 wheelchair, 1 stroller at 9:00; 1 stroller at 10:00; 1 stroller at 11:00; 1 wheelchair1 wheelchair at 1400 hrs; 1 wheechair and 1 stroller at 1600; 1 wheechair and 1 stroller at 1700; 3 wheelchairs and 1 stroller at 1900; at 1900 hrs a lot of ppl from the parking garage came up and walk towards the civic center ","-122.417022585868, 37.7807224693973",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove1020,McAllister at Hyde,"1 wheelchair at 1400 hrs; 1600-2000 - rear entrance to Asian Art museum - quite a lot of people walked from the plaza to this entry but did not cross the imaginary lined, therefore were not counted","-122.416398972272, 37.780589974575",06/10/17 07:00 PM,06/10/17 07:10 PM,1
SFMove1021,UN Plaza Street,2 strollers at 11:00; 2 strollers at 1300 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1600 hrs; 3 strollers at 1700 hrs; 1 wheelchart at 1800 hrs; 1 stroller at 1900 hrs,"-122.414434254169, 37.7798946380547",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove1022,Hyde at Fulton,"8am: 1W; 0S; 9-10am: 0W, 0S; 11am: 2W, 0S; 12pm: 2W, 0S; 1pm: 1W, 0S; 2pm: 1W, 0S; 3pm: 1W, 0S ","-122.415010929107, 37.7791950556568",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove1023,Memorial Court,1 wheelchair at 8;00; 1 stroller at 9:00; 1 wheelchair at 10:00; 1 stroller at 11:00; no wheelchair and strollers from 1200-1600 hrs; 1 wheelchair at 1400 hrs; 1 wheelchair at 1500 hrs,"-122.420607358217, 37.7791134370415",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove1024,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 04:00 PM,06/10/17 04:10 PM,1
SFMove1025,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 08:00 AM,06/10/17 08:10 AM,1
